Year,Category,Country,CommodityName,Amount
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kazakhstan,Medical care,0.07708406
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kazakhstan,Other,0.07635528
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kazakhstan,Recreation,0.08349832
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kazakhstan,Transport & communication,0.06894615
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,Clothing & footwear,0.04102718
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,Education,0.04812269
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,"Food, beverages & tobacco",0.03342092
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,"Gross rent, fuel & power",0.05650375
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,Medical care,0.07445604
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,Other,0.07245855
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,Recreation,0.09990778
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kenya,Transport & communication,0.05756835
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,Clothing & footwear,0.05920663
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,Education,0.06976929
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,"Food, beverages & tobacco",0.02934774
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,"Gross rent, fuel & power",0.07622354
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,Medical care,0.08276971
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,Other,0.08228335
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,Recreation,0.0867128
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Korea,Transport & communication,0.07680963
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,Clothing & footwear,0.04586967
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,Education,0.05381389
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,"Food, beverages & tobacco",0.03543769
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,"Gross rent, fuel & power",0.06155519
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,Medical care,0.07403253
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,Other,0.07285641
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,Recreation,0.08589822
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Kyrgyzstan,Transport & communication,0.06243474
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,Clothing & footwear,0.05248732
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,Education,0.06166659
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,"Food, beverages & tobacco",0.03575983
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,"Gross rent, fuel & power",0.06870279
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,Medical care,0.07737704
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,Other,0.07666836
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,Recreation,0.08357398
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Latvia,Transport & communication,0.06940958
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,Clothing & footwear,0.05195606
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,Education,0.06103217
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,"Food, beverages & tobacco",0.03589271
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,"Gross rent, fuel & power",0.06811942
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,Medical care,0.07701654
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,Other,0.0762829
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,Recreation,0.08348362
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lebanon,Transport & communication,0.0688377
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lithuania,Clothing & footwear,0.05350943
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lithuania,Education,0.06288947
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lithuania,"Food, beverages & tobacco",0.03539527
1996,Compensated cross-price elasticity with price change for house furnishing & operations,Lithuania,"Gross rent, fuel & power",0.06982976
